Q22023,NasdaqCM:BWEN,65.0,-7.23,-20.31,-28.000000000000004,-11.08,-7.23,-20.31,-28.000000000000004,-11.08,Diamond,HPositive,Positive,Negative,Negative,Discount,Premium,MicroCap,HSpread,3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:BYFC,75.0,-28.4,-26.93,-46.400000000000006,-37.330000000000005,-28.4,-26.93,-46.400000000000006,-37.330000000000005,Platinum,Positive,HHPositive,Negative,HPositive,Premium,Premium,MicroCap,HSpread,HH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,MCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:BYRN,71.2,52.53,174.44,331.74,224.72,52.53,174.44,331.74,224.72,Platinum,HHPositive,SHPositive,Negative,Negative,HPremium,Discount,MicroCap,HHSpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:BYSI,39.8,-6.03,12.31,139.2,83.42,-6.03,12.31,139.2,83.42,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:CAPR,147.7,-50.24,-16.99,14.56,-14.49,-50.24,-16.99,14.56,-14.49,Silver,,DDNegative,Negative,Negative,Premium,,MicroCap,,SHA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,,NegCFORA3Y,69
Q22023,NasdaqCM:CATC,499.2,-13.04,3.63,3.99,,-12.39,3.69,4.04,,Lead,Positive,HPositive,Negative,HHPositive,Premium,Discount,SmallCap,HSpread,HH3YSpread,HYield,HYieldA3Y,MPR,LPRA3Y,HCFOR,MCFORA3Y,69
Q22023,NasdaqCM:CDMO,754.0,-53.97,-44.48,-29.44,-10.86,-53.97,-44.48,-29.44,-10.86,Lead,HPositive,HHPositive,SHPositive,Negative,Discount,Premium,SmallCap,SHASpread,SHA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,LCFORA3Y,69
Q22023,NasdaqCM:CDTX,84.8,-16.86,-28.42,-29.83,-3.77,-16.86,-28.42,-29.83,-3.77,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:CDXC,124.7,-3.37,-8.260000000000002,132.56,75.78,-3.37,-8.260000000000002,132.56,75.78,Ruthenium,HPositive,HHPositive,HPositive,Negative,Discount,Premium,MicroCap,ASpread,3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:CELC,219.8,3.09,66.14999999999999,143.99,161.92,3.09,66.14999999999999,143.99,161.92,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:CELH,11023.1,25.590000000000003,23.39,63.09,-16.29,25.590000000000003,23.39,63.09,-16.29,Gold,SHPositive,SHPositive,SHPositive,Negative,Premium,Discount,LowerLargeCap,HHSpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:CERE,3426.9,28.73,123.31,123.62,,28.73,123.31,123.62,,Copper,,,Negative,,,,LowerMidCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:CETY,56.2,24.73,-65.12,4.2700000000000005,-20.64,24.73,-65.12,4.2700000000000005,-20.64,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:CFBK,117.6,-10.88,20.24,5.36,15.82,-10.7,20.12,5.47,15.48,Lead,Positive,HHPositive,DNegative,SHPositive,Premium,Discount,MicroCap,HHSpread,SH3YSpread,LYield,LYieldA3Y,VLPR,VLPRA3Y,MCFOR,SHPCFORA3Y,69
Q22023,NasdaqCM:CFSB,45.9,-15.25,0.8699999999999999,-3.92,-8.709999999999999,-15.25,0.8699999999999999,-3.92,-8.709999999999999,Silver,Positive,Positive,HPositive,HPositive,,Discount,MicroCap,ASpread,A3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,MCFOR,MCFORA3Y,69
Q22023,NasdaqCM:CHCI,43.4,-6.68,6.909999999999999,83.87,46.08,-6.68,6.909999999999999,83.87,46.08,Platinum,HPositive,HHPositive,Negative,HPositive,Premium,Premium,MicroCap,HHSpread,HH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,MCFOR,MCFORA3Y,69
Q22023,NasdaqCM:CIVB,296.7,-21.4,-13.82,-23.19,-16.89,-20.66,-13.2,-22.19,-16.02,Rhodiium,HHPositive,HPositive,DNegative,HHPositive,Discount,Discount,SmallCap,SHSpread,HH3YSpread,HYield,MYieldA3Y,LPR,LPRA3Y,LCFOR,HCFORA3Y,69
Q22023,NasdaqCM:CKPT,51.1,-21.33,44.81,13.11,73.19,-21.33,44.81,13.11,73.19,Copper,SHPositive,DDNegative,Negative,Negative,Discount,Discount,MicroCap,SHSpread,SHA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:CLDX,1531.7,-5.38,33.96,77.33,41.56,-5.38,33.96,77.33,41.56,Diamond,SHPositive,SHPositive,Negative,Negative,Premium,Premium,SmallCap,SHSpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:CLIR,41.6,-3.61,-12.5,-10.58,,-3.61,-12.5,-10.58,,Lead,,,SHPositive,Negative,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,,69
Q22023,NasdaqCM:CLNN,87.2,-38.76,-38.53,-42.55,,-38.76,-38.53,-42.55,,Diamond,SHPositive,HHPositive,Negative,Negative,Discount,Discount,MicroCap,SHSpread,HH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:CLPT,157.7,-8.12,10.53,4.12,58.53,-8.12,10.53,4.12,58.53,Lead,HPositive,HHPositive,SHPositive,Negative,Discount,Discount,MicroCap,HASpread,HA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:CLRO,18.4,-8.15,31.52,24.46,,-3.16,12.24,9.49,,Copper,,,Negative,,,,MicroCap,,,SHYield,SHYieldA3Y,,,,,69
Q22023,NasdaqCM:CLSK,593.9,0.76,250.18,521.35,378.78,0.76,250.18,521.35,378.78,Lead,,,SHPositive,Negative,,,SmallCap,,,NoDiv,NoDiv,NoDiv,NoDiv,MCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:CLST,58.9,-8.15,-3.5700000000000003,-9.17,-9.0,-8.15,-3.5700000000000003,-9.17,-9.0,Lead,DDNegative,HHPositive,HHPositive,Positive,,Discount,MicroCap,SHASpread,A3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,LCFORA3Y,69
Q22023,NasdaqCM:CMPX,315.9,-30.64,-41.5,-31.180000000000003,-56.00000000000001,-30.64,-41.5,-31.180000000000003,-56.00000000000001,Copper,,,Negative,,,,SmallCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:CNTY,228.1,-39.76,-53.27,-57.78,-68.52000000000001,-39.76,-53.27,-57.78,-68.52000000000001,Lead,Positive,HHPositive,Positive,Positive,Premium,Discount,MicroCap,Spread,HH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,LCFORA3Y,69
Q22023,NasdaqCM:CODA,84.7,-12.04,-27.15,-6.61,-6.260000000000001,-12.04,-27.15,-6.61,-6.260000000000001,Lead,Negative,Negative,Positive,HHPositive,Discount,Premium,MicroCap,HASpread,HA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,MCFORA3Y,69
Q22023,NasdaqCM:CODX,42.2,-10.19,-13.03,-9.72,-22.99,-10.19,-13.03,-9.72,-22.99,Iridium,DDNegative,SHPositive,Negative,Negative,Discount,Premium,MicroCap,SHASpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:COFS,186.9,-11.02,3.05,1.66,28.57,-10.54,3.02,1.72,27.6,Lead,Positive,HHPositive,DNegative,HHPositive,Premium,Premium,MicroCap,HSpread,SH3YSpread,HYield,HYieldA3Y,LPR,LPRA3Y,HHCFOR,HCFORA3Y,69
Q22023,NasdaqCM:COOP,3856.5,-5.15,16.59,37.88,43.9,-5.15,16.59,37.88,43.9,Lead,DDNegative,Positive,Positive,HHPositive,Premium,Premium,LowerMidCap,SHASpread,A3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,SHPCFOR,SHPCFORA3Y,69
Q22023,NasdaqCM:CORT,3125.6,-15.04,-25.83,-15.4,13.900000000000002,-15.04,-25.83,-15.4,13.900000000000002,Lead,Positive,HPositive,Positive,HHPositive,Premium,Premium,LowerMidCap,Spread,3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,HCFOR,HCFORA3Y,69
Q22023,NasdaqCM:COSM,17.6,-14.2,-24.43,-36.93,,-14.2,-24.43,-36.93,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:COYA,38.8,31.7,152.84,202.32,146.39,31.7,152.84,202.32,146.39,Copper,,,Negative,,,,MicroCap,,,NoDiv,,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:CPRX,1526.2,-12.4,2.99,13.919999999999998,42.31,-12.4,2.99,13.919999999999998,42.31,Diamond,SHPositive,HHPositive,Positive,SHPositive,Premium,Premium,SmallCap,SHSpread,HH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,HCFOR,HCFORA3Y,69
Q22023,NasdaqCM:CPSH,42.5,-16.24,-18.59,-36.71,,-16.24,-18.59,-36.71,,Silver,Positive,Positive,HPositive,Positive,Discount,Discount,MicroCap,ASpread,HA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,MCFOR,LCFORA3Y,69
