2024-08-08,NasdaqCM:CETY,0.196,-0.97,-0.832,46.5,44.6,Q22024,9.126,-3.442,-5.989,,,13.73,,,-33.53,-65.63,-5.915,,-98.39,,,,NasdaqCM,CETY,0.334,Oil and Gas Storage and Transportation,76139.526,14326.111,18.82
2024-08-08,NasdaqCM:CFBK,9.02,0.0,1.7,,136.2,Q22024,43.72,,13.04,,,47.2,49.4,-11.5,-7.37,29.83,15.56,16.94,-27.59,-31.34,,,NasdaqCM,CFBK,0.56,Regional Banks,148224.332,23875.778,16.11
2024-08-08,NasdaqCM:CFSB,1.82,0.0,0.16,,41.9,Q22024,7.7,,0.033,,,7.94,8.41,-8.44,-3.02,0.43,-0.022,0.378,-122.92,-51.41,,,NasdaqCM,CFSB,0.104,Regional Banks,148224.332,23875.778,16.11
2024-08-08,NasdaqCM:CHCI,10.8,1.3,0.946,52.6,63.4,Q22024,46.9,9.79,8.416,,,45.07,44.77,4.76,4.06,17.94,7.945,7.785,-74.26,-70.38,,,NasdaqCM,CHCI,0.775,Diversified Real Estate Activities,665.1,135.681,20.4
2024-08-08,NasdaqCM:CIVB,36.6,0.0,7.06,,246.6,Q22024,147.1,,33.48,,,150.1,158.2,-7.02,-2.0,22.76,36.42,42.96,-2.0,-14.59,,,NasdaqCM,CIVB,0.795,Regional Banks,148224.332,23875.778,16.11
2024-08-08,NasdaqCM:CKPT,0.041,0.0,-6.67,77.3,88.5,Q22024,0.078,,-42.39,,,0.068,0.108,-27.78,14.71,-54346.15,-52.22,-51.82,98200.0,-31533.33,,,NasdaqCM,CKPT,1.3,Biotechnology,195391.492,-23118.27,-11.83
2024-08-08,NasdaqCM:CLDX,2.5,-45.5,-35.8,1368.3,2168.3,Q22024,8.306,-160.2,-150.2,,,6.074,6.888,20.59,36.75,-1808.33,-144.9,-141.5,-337.46,-713.54,,,NasdaqCM,CLDX,1.55,Biotechnology,195391.492,-23118.27,-11.83
2024-08-08,NasdaqCM:CLPT,7.86,-4.51,-4.41,231.0,250.0,Q22024,28.07,-17.76,-17.99,,,26.16,23.95,17.2,7.3,-64.09,-20.63,-22.09,38.22,-0.49,,,NasdaqCM,CLPT,1.11,Health Care Equipment,244162.69,21450.77,8.79
2024-08-08,NasdaqCM:CLRB,,,,46.8,69.2,Q22024,,,,,,,,,,,,,,,,,NasdaqCM,CLRB,0.992,Biotechnology,195391.492,-23118.27,-11.83
2024-08-08,NasdaqCM:CLSK,104.1,-19.2,-236.2,2536.1,2843.5,Q22024,342.2,202.24,-153.0,,,283.6,214.3,59.68,20.66,-44.71,69.1,-75.8,-479.01,-160.36,,,NasdaqCM,CLSK,4.18,Application Software,182865.66,18572.145,10.16
2024-08-08,NasdaqCM:CLST,2.72,0.0,0.527,,53.6,Q22024,4.35,,-3.663,,,3.85,9.26,-53.02,12.99,-84.21,-4.151,0.599,-2.4,-13.2,,,NasdaqCM,CLST,0.122,Regional Banks,148224.332,23875.778,16.11
